attacker_id,total_events,systems_targeted,targets,address_scope
A3472,5,1,Cowrie,global
A3473,5,1,Cowrie,global
A3474,5,1,Cowrie,global
A3475,5,1,Cowrie,global
A3476,5,1,Cowrie,global
A3477,5,1,Cowrie,global
A3478,5,1,Cowrie,global
A3479,5,1,Cowrie,global
A3480,5,1,Cowrie,global
A3481,5,1,Cowrie,global
A3482,5,1,Cowrie,global
A3483,5,1,Cowrie,global
A3484,5,1,Cowrie,global
A3485,5,1,Cowrie,global
A3486,5,1,Cowrie,global
A3487,5,1,Cowrie,global
A3488,5,1,Cowrie,global
A3489,5,1,Cowrie,global
A3490,5,1,Cowrie,global
A3491,5,1,Cowrie,global
A3492,5,1,Cowrie,global
A3493,5,1,Cowrie,global
A3494,5,1,Cowrie,global
A3495,5,1,Cowrie,global
A3496,5,1,Cowrie,global
A3497,5,1,Cowrie,global
A3498,5,1,Cowrie,global
A3499,5,1,Cowrie,global
A3500,5,1,Cowrie,global
A3501,5,1,Cowrie,global
A3502,5,1,Cowrie,global
A3503,5,1,Cowrie,global
A3504,5,1,Cowrie,global
A3505,5,1,Cowrie,global
A3506,5,1,Cowrie,global
A3507,5,1,Cowrie,global
A3508,5,1,Cowrie,global
A3509,5,1,Cowrie,global
A3510,5,1,Cowrie,global
A3511,5,1,Cowrie,global
A3512,5,1,Cowrie,global
A3513,5,1,Cowrie,global
A3514,5,1,Cowrie,global
A3515,5,1,Cowrie,global
A3516,5,1,Cowrie,global
A3517,5,1,Cowrie,global
A3518,5,1,Cowrie,global
A3519,5,1,Cowrie,global
A3520,5,1,Cowrie,global
A3521,5,1,Cowrie,global
A3522,5,1,Cowrie,global
A3523,5,1,Cowrie,global
A3524,5,1,Cowrie,global
A3525,5,1,Cowrie,global
A3526,5,1,Cowrie,global
A3527,5,1,Cowrie,global
A3528,5,1,Cowrie,global
A3529,5,1,Cowrie,global
A3530,5,1,Cowrie,global
A3531,5,1,Cowrie,global
A3532,5,1,Cowrie,global
A3533,5,1,Cowrie,global
A3534,5,1,Cowrie,global
A3535,5,1,Cowrie,global
A3536,5,1,Cowrie,global
A3537,5,1,Conpot,global
A3538,5,1,Cowrie,global
A3539,5,1,Cowrie,global
A3540,5,1,Cowrie,global
A3541,5,1,Cowrie,global
A3542,5,1,Cowrie,global
A3543,5,1,Cowrie,global
A3544,5,1,Cowrie,global
A3545,5,1,Cowrie,global
A3546,5,1,Cowrie,global
A3547,5,1,Cowrie,global
A3548,5,1,Cowrie,global
A3549,5,1,Cowrie,global
A3550,5,1,Cowrie,global
A3551,5,1,Cowrie,global
A3552,5,1,Cowrie,global
A3553,5,1,Cowrie,global
A3554,5,1,Cowrie,global
A3555,5,1,Cowrie,global
A3556,5,1,Cowrie,global
A3557,5,1,Cowrie,global
A3558,5,1,Cowrie,global
A3559,5,1,Cowrie,global
A3560,5,1,Cowrie,global
A3561,5,1,Cowrie,global
A3562,5,1,Cowrie,global
A3563,5,2,Conpot Cowrie,global
A3564,5,1,Cowrie,global
A3565,5,1,Cowrie,global
A3566,5,1,Cowrie,global
A3567,5,1,Cowrie,global
A3568,5,1,Cowrie,global
A3569,5,1,Cowrie,global
A3570,5,1,Cowrie,global
A3571,5,1,Cowrie,global
A3572,5,1,Cowrie,global
A3573,5,1,Cowrie,global
A3574,5,1,Cowrie,global
A3575,5,1,Cowrie,global
A3576,5,1,Cowrie,global
A3577,5,1,Cowrie,global
A3578,5,1,Cowrie,global
A3579,5,1,Cowrie,global
A3580,5,1,Cowrie,global
A3581,5,1,Cowrie,global
A3582,5,1,Cowrie,global
A3583,5,1,Cowrie,global
A3584,5,1,Cowrie,global
A3585,5,1,Cowrie,global
A3586,5,1,Cowrie,global
A3587,5,1,Cowrie,global
A3588,5,1,Cowrie,global
A3589,5,1,Cowrie,global
A3590,5,1,Cowrie,global
A3591,5,1,Cowrie,global
A3592,5,1,Cowrie,global
A3593,5,1,Cowrie,global
A3594,5,1,Cowrie,global
A3595,5,1,Cowrie,global
A3596,5,1,Cowrie,global
A3597,5,1,Cowrie,global
A3598,5,1,Cowrie,global
A3599,5,1,Cowrie,global
A3600,5,1,Cowrie,global
A3601,5,1,Cowrie,global
A3602,5,1,Cowrie,global
A3603,5,1,Cowrie,global
A3604,5,1,Cowrie,global
A3605,5,1,Cowrie,global
A3606,5,1,Cowrie,global
A3607,5,1,Cowrie,global
A3608,5,1,Cowrie,global
A3609,5,1,Cowrie,global
A3610,5,1,Cowrie,global
A3611,5,1,Cowrie,global
A3612,5,1,Cowrie,global
A3613,5,1,Cowrie,global
A3614,5,1,Cowrie,global
A3615,5,1,Cowrie,global
A3616,5,1,Cowrie,global
A3617,5,1,Cowrie,global
A3618,5,1,Cowrie,global
A3619,5,1,Cowrie,global
A3620,5,1,Cowrie,global
A3621,5,1,Cowrie,global
A3622,5,1,Cowrie,global
A3623,5,1,Cowrie,global
A3624,5,1,Cowrie,global
A3625,5,1,Cowrie,global
A3626,5,1,Cowrie,global
A3627,5,1,Cowrie,global
A3628,5,1,Cowrie,global
A3629,5,1,Cowrie,global
A3630,5,1,Cowrie,global
A3631,5,1,Cowrie,global
A3632,5,1,Cowrie,global
A3633,5,1,Cowrie,global
A3634,5,1,Cowrie,global
A3635,5,1,Cowrie,global
A3636,5,1,Cowrie,global
A3637,5,1,Cowrie,global
A3638,5,1,Cowrie,global
A3639,5,1,Cowrie,global
A3640,5,1,Cowrie,global
A3641,5,1,Cowrie,global
A3642,5,1,Cowrie,global
A3643,5,1,Cowrie,global
A3644,5,1,Cowrie,global
A3645,5,1,Cowrie,global
A3646,5,1,Cowrie,global
A3647,5,1,Cowrie,global
A3648,5,1,Cowrie,global
A3649,5,1,Cowrie,global
A3650,5,1,Cowrie,global
A3651,5,1,Cowrie,global
A3652,5,1,Cowrie,global
A3653,5,1,Cowrie,global
A3654,5,1,Cowrie,global
A3655,5,1,Cowrie,global
A3656,5,1,Cowrie,global
A3657,5,1,Cowrie,global
A3658,5,1,Cowrie,global
A3659,5,1,Cowrie,global
A3660,5,1,Cowrie,global
A3661,5,1,Cowrie,global
A3662,5,1,Cowrie,global
A3663,5,1,Cowrie,global
A3664,5,1,Cowrie,global
A3665,5,1,Cowrie,global
A3666,5,1,Cowrie,global
A3667,5,1,Cowrie,global
A3668,5,1,Cowrie,global
A3669,5,1,Cowrie,global
A3670,5,1,Cowrie,global
A3671,5,2,Conpot Cowrie,global
A3672,5,2,Conpot Cowrie,global
A3673,5,1,Cowrie,global
A3674,5,1,Cowrie,global
A3675,5,1,Cowrie,global
A3676,5,1,Cowrie,global
A3677,5,2,Conpot Cowrie,global
A3678,5,1,Cowrie,global
A3679,5,1,Cowrie,global
A3680,5,1,Cowrie,global
A3681,5,1,Cowrie,global
A3682,5,1,Cowrie,global
A3683,5,1,Cowrie,global
A3684,5,1,Cowrie,global
A3685,5,1,Cowrie,global
A3686,5,1,Cowrie,global
A3687,5,1,Cowrie,global
A3688,5,1,Cowrie,global
A3689,5,1,Cowrie,global
A3690,5,1,Cowrie,global
A3691,5,1,Cowrie,global
A3692,5,1,Cowrie,global
A3693,5,1,Cowrie,global
A3694,5,1,Cowrie,global
A3695,5,1,Cowrie,global
A3696,5,1,Cowrie,global
A3697,5,1,Cowrie,global
A3698,5,1,Cowrie,global
A3699,5,1,Cowrie,global
A3700,5,1,Conpot,global
A3701,5,1,Cowrie,global
A3702,5,1,Cowrie,global
A3703,5,1,Cowrie,global
A3704,5,1,Cowrie,global
A3705,5,1,Cowrie,global
A3706,5,1,Cowrie,global
A3707,5,1,Conpot,global
A3708,5,2,Conpot Cowrie,global
A3709,5,1,Cowrie,global
A3710,5,1,Cowrie,global
A3711,5,1,Cowrie,global
A3712,5,1,Cowrie,global
A3713,5,1,Cowrie,global
A3714,5,1,Cowrie,global
A3715,5,1,Cowrie,global
A3716,5,1,Cowrie,global
A3717,5,1,Cowrie,global
A3718,5,1,Cowrie,global
A3719,5,1,Cowrie,global
A3720,5,1,Cowrie,global
A3721,5,1,Cowrie,global
A3722,5,1,Cowrie,global
A3723,5,1,Cowrie,global
A3724,4,1,Cowrie,global
A3725,4,1,Cowrie,global
A3726,4,1,Cowrie,global
A3727,4,1,Cowrie,global
A3728,4,1,Cowrie,global
A3729,4,1,Cowrie,global
A3730,4,1,Cowrie,global
A3731,4,1,Cowrie,global
A3732,4,1,Cowrie,global
A3733,4,1,Cowrie,global
A3734,4,1,Cowrie,global
A3735,4,1,Cowrie,global
A3736,4,1,Cowrie,global
A3737,4,1,Cowrie,global
A3738,4,1,Cowrie,global
A3739,4,1,Cowrie,global
A3740,4,1,Cowrie,global
A3741,4,1,Cowrie,global
A3742,4,1,Cowrie,global
A3743,4,1,Cowrie,global
A3744,4,1,Cowrie,global
A3745,4,1,Cowrie,global
A3746,4,1,Cowrie,global
A3747,4,1,Cowrie,global
A3748,4,1,Cowrie,global
A3749,4,1,Cowrie,global
A3750,4,1,Cowrie,global
A3751,4,1,Cowrie,global
A3752,4,1,Cowrie,global
A3753,4,1,Cowrie,global
A3754,4,1,Cowrie,global
A3755,4,1,Cowrie,global
A3756,4,1,Cowrie,global
A3757,4,1,Cowrie,global
A3758,4,1,Cowrie,global
A3759,4,1,Conpot,global
A3760,4,1,Cowrie,global
A3761,4,1,Cowrie,global
A3762,4,1,Cowrie,global
A3763,4,1,Cowrie,global
A3764,4,1,Cowrie,global
A3765,4,1,Cowrie,global
A3766,4,1,Cowrie,global
A3767,4,1,Cowrie,global
A3768,4,1,Cowrie,global
A3769,4,1,Cowrie,global
A3770,4,1,Cowrie,global
A3771,4,1,Cowrie,global
A3772,4,1,Cowrie,global
A3773,4,1,Cowrie,global
A3774,4,1,Cowrie,global
A3775,4,1,Cowrie,global
A3776,4,1,Cowrie,global
A3777,4,1,Cowrie,global
A3778,4,1,Cowrie,global
A3779,4,1,Cowrie,global
A3780,4,1,Cowrie,global
A3781,4,1,Cowrie,global
A3782,4,1,Cowrie,global
A3783,4,1,Cowrie,global
A3784,4,1,Cowrie,global
A3785,4,1,Cowrie,global
A3786,4,1,Cowrie,global
A3787,4,1,Cowrie,global
A3788,4,1,Cowrie,global
A3789,4,1,Cowrie,global
A3790,4,1,Cowrie,global
A3791,4,1,Cowrie,global
A3792,4,1,Cowrie,global
A3793,4,1,Cowrie,global
A3794,4,1,Cowrie,global
A3795,4,1,Cowrie,global
A3796,4,1,Cowrie,global
A3797,4,1,Cowrie,global
A3798,4,1,Cowrie,global
A3799,4,1,Cowrie,global
A3800,4,1,Cowrie,global
A3801,4,1,Cowrie,global
A3802,4,1,Cowrie,global
A3803,4,1,Cowrie,global
A3804,4,1,Cowrie,global
A3805,4,1,Cowrie,global
A3806,4,1,Cowrie,global
A3807,4,1,Cowrie,global
A3808,4,1,Cowrie,global
A3809,4,1,Cowrie,global
A3810,4,1,Cowrie,global
A3811,4,1,Cowrie,global
A3812,4,1,Cowrie,global
A3813,4,1,Cowrie,global
A3814,4,1,Cowrie,global
A3815,4,1,Cowrie,global
A3816,4,1,Cowrie,global
A3817,4,1,Cowrie,global
A3818,4,1,Cowrie,global
A3819,4,1,Cowrie,global
A3820,4,1,Cowrie,global
A3821,4,1,Cowrie,global
A3822,4,1,Cowrie,global
A3823,4,1,Cowrie,global
A3824,4,1,Cowrie,global
A3825,4,1,Cowrie,global
A3826,4,1,Cowrie,global
A3827,4,1,Cowrie,global
A3828,4,1,Cowrie,global
A3829,4,1,Cowrie,global
A3830,4,1,Cowrie,global
A3831,4,1,Cowrie,global
A3832,4,1,Cowrie,global
A3833,4,1,Cowrie,global
A3834,4,1,Cowrie,global
A3835,4,1,Cowrie,global
A3836,4,1,Cowrie,global
A3837,4,1,Cowrie,global
A3838,4,1,Cowrie,global
A3839,4,1,Cowrie,global
A3840,4,1,Cowrie,global
A3841,4,1,Cowrie,global
A3842,4,1,Cowrie,global
A3843,4,1,Cowrie,global
A3844,4,1,Cowrie,global
A3845,4,1,Cowrie,global
A3846,4,1,Cowrie,global
A3847,4,1,Cowrie,global
A3848,4,1,Cowrie,global
A3849,4,1,Cowrie,global
A3850,4,1,Cowrie,global
A3851,4,1,Cowrie,global
A3852,4,1,Cowrie,global
A3853,4,1,Cowrie,global
A3854,4,1,Cowrie,global
A3855,4,1,Cowrie,global
A3856,4,1,Cowrie,global
A3857,4,1,Cowrie,global
A3858,4,1,Cowrie,global
A3859,4,1,Cowrie,global
A3860,4,1,Cowrie,global
A3861,4,1,Cowrie,global
A3862,4,1,Cowrie,global
A3863,4,1,Cowrie,global
A3864,4,1,Cowrie,global
A3865,4,1,Cowrie,global
A3866,4,1,Cowrie,global
A3867,4,1,Cowrie,global
A3868,4,1,Cowrie,global
A3869,4,1,Cowrie,global
A3870,4,1,Cowrie,global
A3871,4,1,Cowrie,global
A3872,4,1,Cowrie,global
A3873,4,1,Cowrie,global
A3874,4,1,Cowrie,global
A3875,4,2,Conpot Cowrie,global
A3876,4,1,Cowrie,global
A3877,4,1,Cowrie,global
A3878,4,1,Cowrie,global
A3879,4,1,Cowrie,global
A3880,4,1,Cowrie,global
A3881,4,1,Cowrie,global
A3882,4,1,Cowrie,global
A3883,4,1,Cowrie,global
A3884,4,1,Cowrie,global
A3885,4,1,Cowrie,global
A3886,4,1,Cowrie,global
A3887,4,1,Cowrie,global
A3888,4,1,Cowrie,global
A3889,4,1,Cowrie,global
A3890,4,1,Cowrie,global
A3891,4,1,Cowrie,global
A3892,4,1,Cowrie,global
A3893,4,1,Cowrie,global
A3894,4,1,Cowrie,global
A3895,4,1,Cowrie,global
A3896,4,2,Conpot Cowrie,global
A3897,4,1,Cowrie,global
A3898,4,1,Cowrie,global
A3899,4,1,Cowrie,global
A3900,4,1,Cowrie,global
A3901,4,1,Cowrie,global
A3902,4,1,Cowrie,global
A3903,4,1,Cowrie,global
A3904,4,1,Cowrie,global
A3905,4,1,Cowrie,global
A3906,4,1,Cowrie,global
A3907,4,1,Cowrie,global
A3908,4,1,Cowrie,global
A3909,4,1,Cowrie,global
A3910,4,1,Cowrie,global
A3911,4,1,Cowrie,global
A3912,4,1,Cowrie,global
A3913,4,1,Cowrie,global
A3914,4,1,Cowrie,global
A3915,4,1,Cowrie,global
A3916,4,1,Cowrie,global
A3917,4,1,Cowrie,global
A3918,4,1,Cowrie,global
A3919,4,1,Cowrie,global
A3920,4,1,Cowrie,global
A3921,4,1,Cowrie,global
A3922,4,1,Cowrie,global
A3923,4,1,Cowrie,global
A3924,4,1,Conpot,global
A3925,4,1,Cowrie,global
A3926,4,1,Cowrie,global
A3927,4,1,Cowrie,global
A3928,4,1,Cowrie,global
A3929,4,1,Cowrie,global
A3930,4,1,Cowrie,global
A3931,4,1,Cowrie,global
A3932,4,1,Cowrie,global
A3933,4,1,Cowrie,global
A3934,4,1,Cowrie,global
A3935,4,1,Cowrie,global
A3936,4,1,Cowrie,global
A3937,4,1,Cowrie,global
A3938,4,1,Cowrie,global
A3939,4,1,Cowrie,global
A3940,4,1,Cowrie,global
A3941,4,1,Cowrie,global
A3942,4,1,Conpot,global
A3943,4,1,Conpot,global
A3944,4,1,Cowrie,global
A3945,4,1,Cowrie,global
A3946,4,1,Cowrie,global
A3947,4,1,Cowrie,global
A3948,4,1,Cowrie,global
A3949,4,1,Cowrie,global
A3950,4,1,Cowrie,global
A3951,4,1,Cowrie,global
A3952,4,1,Cowrie,global
A3953,4,1,Cowrie,global
A3954,4,1,Cowrie,global
A3955,4,1,Cowrie,global
A3956,4,1,Cowrie,global
A3957,4,1,Cowrie,global
A3958,4,1,Cowrie,global
A3959,4,1,Cowrie,global
A3960,4,1,Cowrie,global
A3961,4,1,Cowrie,global
A3962,4,1,Cowrie,global
A3963,4,1,Cowrie,global
A3964,4,1,Cowrie,global
A3965,4,1,Cowrie,global
A3966,4,1,Cowrie,global
A3967,4,1,Cowrie,global
A3968,4,1,Cowrie,global
A3969,4,1,Cowrie,global
A3970,4,1,Cowrie,global
A3971,4,1,Cowrie,global
A3972,4,1,Cowrie,global
A3973,4,1,Cowrie,global
A3974,4,1,Cowrie,global
A3975,4,1,Cowrie,global
A3976,4,1,Cowrie,global
A3977,4,1,Cowrie,global
A3978,4,1,Cowrie,global
A3979,4,1,Cowrie,global
A3980,4,1,Cowrie,global
A3981,4,1,Cowrie,global
A3982,4,1,Cowrie,global
A3983,4,1,Cowrie,global
A3984,4,1,Cowrie,global
A3985,4,1,Cowrie,global
A3986,4,1,Cowrie,global
A3987,4,1,Cowrie,global
A3988,4,1,Cowrie,global
A3989,4,1,Cowrie,global
A3990,4,1,Cowrie,global
A3991,4,1,Cowrie,global
A3992,4,1,Cowrie,global
A3993,4,1,Cowrie,global
A3994,4,1,Cowrie,global
A3995,4,1,Cowrie,global
A3996,4,1,Conpot,global
A3997,4,1,Cowrie,global
A3998,4,1,Conpot,global
A3999,4,1,Cowrie,global
A4000,4,1,Cowrie,global
A4001,4,1,Cowrie,global
A4002,4,1,Cowrie,global
A4003,4,1,Cowrie,global
A4004,4,1,Cowrie,global
A4005,4,1,Cowrie,global
A4006,4,1,Cowrie,global
A4007,4,1,Cowrie,global
A4008,4,1,Cowrie,global
A4009,4,1,Cowrie,global
A4010,4,1,Cowrie,global
A4011,4,1,Cowrie,global
A4012,4,1,Cowrie,global
A4013,4,1,Cowrie,global
A4014,4,1,Cowrie,global
A4015,4,1,Cowrie,global
A4016,4,1,Cowrie,global
A4017,4,1,Cowrie,global
A4018,4,1,Cowrie,global
A4019,4,2,Conpot Cowrie,global
A4020,4,1,Conpot,global
A4021,4,1,Cowrie,global
A4022,4,1,Cowrie,global
A4023,4,1,Conpot,global
A4024,4,1,Cowrie,global
A4025,4,1,Cowrie,global
A4026,4,1,Cowrie,global
A4027,4,1,Conpot,global
A4028,4,1,Cowrie,global
A4029,4,1,Cowrie,global
A4030,4,1,Cowrie,global
A4031,4,1,Cowrie,global
A4032,4,1,Cowrie,global
A4033,4,1,Cowrie,global
A4034,4,1,Cowrie,global
A4035,4,1,Cowrie,global
A4036,4,1,Cowrie,global
A4037,4,1,Cowrie,global
A4038,4,1,Cowrie,global
A4039,4,1,Cowrie,global
A4040,4,1,Cowrie,global
A4041,4,1,Cowrie,global
A4042,4,1,Cowrie,global
A4043,4,1,Cowrie,global
A4044,4,1,Cowrie,global
A4045,4,1,Cowrie,global
A4046,4,1,Cowrie,global
A4047,4,1,Cowrie,global
A4048,4,1,Cowrie,global
A4049,4,1,Cowrie,global
A4050,4,1,Cowrie,global
A4051,4,1,Cowrie,global
A4052,4,1,Cowrie,global
A4053,4,1,Cowrie,global
A4054,4,1,Cowrie,global
A4055,4,1,Cowrie,global
A4056,4,1,Cowrie,global
A4057,4,1,Cowrie,global
A4058,3,1,Cowrie,global
A4059,3,1,Cowrie,global
A4060,3,1,Cowrie,global
A4061,3,1,Cowrie,global
A4062,3,1,Cowrie,global
A4063,3,1,Cowrie,global
A4064,3,1,Cowrie,global
A4065,3,1,Cowrie,global
A4066,3,1,Cowrie,global
A4067,3,1,Conpot,global
A4068,3,1,Conpot,global
A4069,3,1,Cowrie,global
A4070,3,1,Cowrie,global
A4071,3,1,Cowrie,global
A4072,3,1,Cowrie,global
A4073,3,1,Conpot,global
A4074,3,1,Cowrie,global
A4075,3,1,Cowrie,global
A4076,3,1,Cowrie,global
A4077,3,1,Cowrie,global
A4078,3,1,Cowrie,global
A4079,3,1,Cowrie,global
A4080,3,1,Cowrie,global
A4081,3,1,Cowrie,global
A4082,3,1,Cowrie,global
A4083,3,1,Conpot,global
A4084,3,1,Cowrie,global
A4085,3,1,Conpot,global
A4086,3,1,Cowrie,global
A4087,3,1,Cowrie,global
A4088,3,1,Cowrie,global
A4089,3,1,Cowrie,global
A4090,3,1,Cowrie,global
A4091,3,1,Conpot,global
A4092,3,1,Cowrie,global
A4093,3,1,Cowrie,global
A4094,3,1,Cowrie,global
A4095,3,1,Conpot,global
A4096,3,1,Conpot,global
A4097,3,1,Conpot,global
A4098,3,1,Cowrie,global
A4099,3,1,Cowrie,global
A4100,3,1,Cowrie,global
A4101,3,1,Cowrie,global
A4102,3,1,Cowrie,global
A4103,3,1,Cowrie,global
A4104,3,1,Cowrie,global
A4105,3,1,Cowrie,global
A4106,3,1,Cowrie,global
A4107,3,1,Cowrie,global
A4108,3,1,Cowrie,global
A4109,3,1,Cowrie,global
A4110,3,1,Cowrie,global
A4111,3,1,Cowrie,global
A4112,3,1,Cowrie,global
A4113,3,1,Cowrie,global
A4114,3,1,Cowrie,global
A4115,3,1,Cowrie,global
A4116,3,1,Conpot,global
A4117,3,1,Conpot,global
A4118,3,1,Cowrie,global
A4119,3,1,Cowrie,global
A4120,3,1,Conpot,global
A4121,3,1,Conpot,global
A4122,3,1,Cowrie,global
A4123,3,1,Cowrie,global
A4124,3,1,Cowrie,global
A4125,3,1,Conpot,global
A4126,3,1,Conpot,global
A4127,3,1,Conpot,global
A4128,3,1,Conpot,global
A4129,3,1,Conpot,global
A4130,3,1,Cowrie,global
A4131,3,1,Cowrie,global
A4132,3,1,Cowrie,global
A4133,3,1,Conpot,global
A4134,3,1,Cowrie,global
A4135,3,1,Conpot,global
A4136,3,1,Conpot,global
A4137,3,1,Conpot,global
A4138,3,1,Conpot,global
A4139,3,1,Conpot,global
A4140,3,1,Conpot,global
A4141,3,1,Cowrie,global
A4142,3,1,Cowrie,global
A4143,3,1,Cowrie,global
A4144,3,1,Cowrie,global
A4145,3,1,Cowrie,global
A4146,3,1,Conpot,global
A4147,3,1,Cowrie,global
A4148,3,1,Cowrie,global
A4149,3,1,Conpot,global
A4150,3,1,Conpot,global
A4151,3,1,Conpot,global
A4152,3,1,Cowrie,global
A4153,3,1,Cowrie,global
A4154,3,1,Cowrie,global
A4155,3,1,Conpot,global
A4156,3,1,Cowrie,global
A4157,3,1,Cowrie,global
A4158,3,1,Conpot,global
A4159,3,1,Cowrie,global
A4160,3,1,Cowrie,global
A4161,3,1,Cowrie,global
A4162,3,1,Cowrie,global
A4163,3,1,Cowrie,global
A4164,3,1,Cowrie,global
A4165,3,1,Cowrie,global
A4166,3,1,Cowrie,global
A4167,3,1,Cowrie,global
A4168,3,1,Cowrie,global
A4169,3,1,Cowrie,global
A4170,3,1,Cowrie,global
A4171,3,1,Cowrie,global
A4172,3,1,Cowrie,global
A4173,3,1,Cowrie,global
A4174,3,1,Cowrie,global
A4175,3,1,Cowrie,global
A4176,3,1,Cowrie,global
A4177,3,1,Cowrie,global
A4178,3,1,Cowrie,global
A4179,3,1,Cowrie,global
A4180,3,1,Cowrie,global
A4181,3,1,Cowrie,global
A4182,3,1,Conpot,global
A4183,3,1,Cowrie,global
A4184,3,1,Cowrie,global
A4185,3,1,Conpot,global
A4186,3,1,Conpot,global
A4187,3,1,Cowrie,global
A4188,3,1,Conpot,global
A4189,3,1,Cowrie,global
A4190,3,1,Cowrie,global
A4191,3,1,Cowrie,global
A4192,3,1,Cowrie,global
A4193,3,1,Cowrie,global
A4194,3,1,Cowrie,global
A4195,3,1,Cowrie,global
A4196,3,1,Conpot,global
A4197,3,1,Cowrie,global
A4198,3,1,Cowrie,global
A4199,3,1,Cowrie,global
A4200,3,1,Cowrie,global
A4201,2,1,Cowrie,global
A4202,2,1,Cowrie,global
A4203,2,1,Cowrie,global
A4204,2,1,Cowrie,global
A4205,2,1,Cowrie,global
A4206,2,1,Cowrie,global
A4207,2,1,Cowrie,global
A4208,2,1,Cowrie,global
A4209,2,1,Conpot,global
A4210,2,1,Conpot,global
A4211,2,1,Cowrie,global
A4212,2,1,Cowrie,global
A4213,2,1,Cowrie,global
A4214,2,1,Cowrie,global
A4215,2,1,Cowrie,global
A4216,2,1,Cowrie,global
A4217,2,1,Cowrie,global
A4218,2,1,Cowrie,global
A4219,2,1,Conpot,global
A4220,2,1,Cowrie,global
A4221,2,1,Cowrie,global
A4222,2,1,Cowrie,global
A4223,2,1,Cowrie,global
A4224,2,1,Cowrie,global
A4225,2,1,Cowrie,global
A4226,2,1,Cowrie,global
A4227,2,1,Cowrie,global
A4228,2,1,Cowrie,global
A4229,2,1,Cowrie,global
A4230,2,1,Cowrie,global
A4231,2,1,Cowrie,global
A4232,2,1,Cowrie,global
A4233,2,1,Cowrie,global
A4234,2,1,Conpot,non_global
A4235,2,1,Cowrie,global
A4236,2,1,Cowrie,global
A4237,2,1,Conpot,global
A4238,2,1,Cowrie,global
A4239,2,1,Cowrie,global
A4240,2,1,Cowrie,global
A4241,2,1,Cowrie,global
A4242,2,1,Conpot,global
A4243,2,1,Conpot,global
A4244,2,1,Conpot,global
A4245,2,1,Conpot,global
A4246,2,1,Cowrie,global
A4247,2,1,Cowrie,global
A4248,2,1,Conpot,global
A4249,2,1,Cowrie,global
A4250,2,1,Conpot,global
A4251,2,1,Cowrie,global
A4252,2,1,Cowrie,global
A4253,2,1,Conpot,global
A4254,2,1,Cowrie,global
A4255,2,1,Cowrie,global
A4256,2,1,Cowrie,global
A4257,2,1,Cowrie,global
A4258,2,1,Conpot,global
A4259,2,1,Cowrie,global
A4260,2,1,Conpot,global
A4261,2,1,Conpot,global
A4262,2,1,Conpot,global
A4263,2,1,Conpot,global
A4264,2,1,Cowrie,global
A4265,2,1,Conpot,global
A4266,2,1,Cowrie,global
A4267,2,1,Conpot,global
A4268,2,1,Cowrie,global
A4269,2,1,Cowrie,global
A4270,2,1,Cowrie,global
A4271,2,1,Cowrie,global
A4272,2,1,Cowrie,global
A4273,2,1,Cowrie,global
A4274,2,1,Cowrie,global
A4275,2,1,Cowrie,global
A4276,2,1,Cowrie,global
A4277,2,1,Conpot,global
A4278,2,1,Conpot,global
A4279,2,1,Cowrie,global
A4280,2,1,Cowrie,global
A4281,2,1,Cowrie,global
A4282,2,1,Cowrie,global
A4283,2,1,Cowrie,global
A4284,2,1,Cowrie,global
A4285,2,1,Cowrie,global
A4286,2,1,Cowrie,global
A4287,2,1,Cowrie,global
A4288,2,1,Cowrie,global
A4289,2,1,Cowrie,global
A4290,2,1,Cowrie,global
A4291,2,1,Cowrie,global
A4292,2,1,Cowrie,global
A4293,2,1,Cowrie,global
A4294,2,1,Cowrie,global
A4295,2,1,Cowrie,global
A4296,2,1,Cowrie,global
A4297,2,1,Cowrie,global
A4298,2,1,Cowrie,global
A4299,2,1,Cowrie,global
A4300,2,1,Cowrie,global
A4301,2,1,Cowrie,global
A4302,2,1,Cowrie,global
A4303,2,1,Cowrie,global
A4304,2,1,Cowrie,global
A4305,2,1,Cowrie,global
A4306,2,1,Cowrie,global
A4307,2,1,Cowrie,global
A4308,2,1,Cowrie,global
A4309,2,1,Cowrie,global
A4310,2,1,Cowrie,global
A4311,2,1,Cowrie,global
A4312,2,1,Cowrie,global
A4313,2,1,Conpot,global
A4314,2,1,Cowrie,global
A4315,2,1,Cowrie,global
A4316,2,1,Conpot,global
A4317,2,1,Cowrie,global
A4318,2,1,Cowrie,global
A4319,2,1,Cowrie,global
A4320,2,1,Cowrie,global
A4321,2,1,Cowrie,global
A4322,2,1,Conpot,global
A4323,2,1,Conpot,global
A4324,2,1,Cowrie,global
A4325,2,1,Cowrie,global
A4326,2,1,Cowrie,global
A4327,2,1,Conpot,global
A4328,2,1,Cowrie,global
A4329,2,1,Cowrie,global
A4330,2,1,Cowrie,global
A4331,2,1,Cowrie,global
A4332,2,1,Cowrie,global
A4333,2,1,Cowrie,global
A4334,2,1,Conpot,global
A4335,2,1,Cowrie,global
A4336,2,1,Conpot,global
A4337,2,1,Cowrie,global
A4338,2,1,Conpot,global
A4339,2,1,Conpot,global
A4340,2,1,Cowrie,global
A4341,2,1,Cowrie,global
A4342,2,1,Cowrie,global
A4343,2,1,Conpot,global
A4344,2,1,Conpot,global
A4345,2,1,Conpot,global
A4346,2,1,Conpot,global
A4347,2,1,Cowrie,global
